Fechas Referencia,Am,Dc,Gc,Explotacion,Id Punto,Contrato,Direccion,Localidad,Contador,Marca,Modelo,Calibre,Fecha Instalacion,Modulo,Tipo Telelectura,Sistema,Telelectura Ov,Uso,Actividad,Zona,Barrio,Sector,Subsector
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7570997,11284540,,GRANADA,P16VA401633K,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571006,10418608,,GRANADA,P16VA401719P,CONTAZARA,CZ4000,13,28/1/2020, ,Otros,Ambos,N,INDUSTRIAL,LOCALES COMERCIALES Y PROFESIONALES,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571016,9739891,,GRANADA,P16VA401761R,CONTAZARA,CZ4000,13,21/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571024,9731285,,GRANADA,P16VA401596W,CONTAZARA,CZ4000,13,25/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571025,9738311,,GRANADA,P16VA401710G,CONTAZARA,CZ4000,13,25/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7570996,10971097,,GRANADA,P16VA401771T,CONTAZARA,CZ4000,13,2/5/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571020,10436665,,GRANADA,P16VA401769Z,CONTAZARA,CZ4000,13,21/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7570999,10248167,,GRANADA,P17VA428200K,CONTAZARA,CZ4000,13,15/5/2019, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571008,9701030,,GRANADA,P16VA401735P,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571009,10304323,,GRANADA,P16VA401696Z,CONTAZARA,CZ4000,13,20/4/2017, ,Otros,Ambos,N,INDUSTRIAL,LOCALES COMERCIALES Y PROFESIONALES,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571015,9738910,,GRANADA,P16VA401690T,CONTAZARA,CZ4000,13,20/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571002,9818726,,GRANADA,P16VA401810J,CONTAZARA,CZ4000,13,9/8/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571026,10516078,,GRANADA,P16VA401716M,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571000,9731404,,GRANADA,P16VA401674T,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571021,10423588,,GRANADA,P16VA401673S,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571007,9740106,,GRANADA,P16VA401763T,CONTAZARA,CZ4000,13,24/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571018,9724087,,GRANADA,P16VA401630H,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7570995,9737214,,GRANADA,P16VA401678X,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7572234,9818717,,GRANADA,P15VA478914S,CONTAZARA,CZ4000,13,9/8/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571005,9921244,,GRANADA,P16VA401481M,CONTAZARA,CZ4000,13,9/1/2018, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571011,9741552,,GRANADA,P16VA401758W,CONTAZARA,CZ4000,13,25/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571019,9741564,,GRANADA,P16VA401753R,CONTAZARA,CZ4000,13,25/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571013,10460355,,GRANADA,P16VA401714K,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571014,10952520,,GRANADA,P16VA401623I,CONTAZARA,CZ4000,13,8/2/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571027,10967019,,GRANADA,P21VA645701S,CONTAZARA,CZ4000,13,23/2/2022, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571065,9736224,,GRANADA,P16VA401681S,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7571077,9737221,,GRANADA,P16VA401704I,CONTAZARA,CZ4000,13,19/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
1950-01-01 / 2023-11-08,DR ANDALUCIA,ANDALUCIA,GT EMASAGRA,EMASAGRA-GRANADA,7580481,10282786,,GRANADA,P16VA401776Y,CONTAZARA,CZ4000,13,28/4/2017, ,Otros,Ambos,N,DOMESTICO,VIVIENDAS,G16, ,S87 BOLA DE ORO ALTA, 
